corpus_id,entry_no,definition,present,present_1sg,imperfective,perfective,imperative,infinitive,entry_type,h_root,glottal_root,aspect_class,prefix_class,tense_present_class,set_a,plural,animate_objects,variant_present,variant_incompletive,variant_completive,variant_immediate,variant_infinitive
1085,1116,he/she is hiding him/her (refers to a flexible object),kvskalvska,tsiyvskalvska,kvskalvsko'i,uwaskalvnv'i,hiyvskalv'vka,uwaskalvti,Eventful,vskal,vskal,vsk,v_stem,a_present,True,False,True,1,1,1,2,1
1086,1117,he/she is cracking it,kvskwalo'a,kvskwalo'a,kvskwalosko'i,uwaskwalo'v'i,hvskwalotsa,uwaskwalosti,Eventful,vskwal,vskwal,o,v_stem,a_present,True,False,False,1,1,1,1,1
1087,1118,he/she is putting it into a fire,kvthvska,kvtvska,kvthvsko'i,uwvthanv'i,hvthvka,uwvthti,Eventful,vt,vt,hvsk-han,vowel_stem,a_present,True,False,False,1,1,1,1,1
1088,1119,he/she is soaking it (refers to a flexible object),kvwalhvska,kvwalhvska,kvwalhvsko'i,uwvwalhanv'i,hvwalhvka,uwvwalhti,Eventful,vwal,vwal,hvsk-han,vowel_stem,a_present,True,False,False,1,1,1,1,1
1450,1516,he/she is in prayer,utatolisti,akwatatolisti,utatolisto'i,utatolistv'i,tsatatolistesti,utatolistohti,Eventful,atatolist,,stative,a_stem,i_present,False,False,False,1,1,1,2,3
1451,1517,he/she loves,utakeyuha,akwatakeyuha,utakeyuso'i,utakeyusv'i,tsatakeyusesti,utakeyhti,StativeFutProg,atakeyu,,stative-s,a_stem,a_present,False,False,False,1,1,2,1,1
1459,1525,it’s wrinkled,utanekoyuha,akwatanekoyuha,utanekoyuso'i,utanekoyusv'i,tsatanekoyusesti,,Eventful,atanekoyu,,stative-s,a_stem,a_present,False,False,False,1,1,2,2,1
1462,1528,he/she feels,utanhtha,akwatanhtha,utanhtho'i,utanhthv'i,tsatanhthesti,utanhtatisti,StativeFutProg,atanht,,stative-h,a_stem,a_present,False,False,False,1,1,2,1,1
1462,1528,he/she feels,utanhtha,akwatanhtha,utanhtho'i,utanhthv'i,tsatanhthesti,utanhtatisti,StativeFutProg,atanhth,,stative,a_stem,a_present,False,False,False,1,1,1,1,1
1470,1536,it’s in view,utayvlatha,akwatayvlatha,utayvlatho'i,utayvlathv'i,tsatayvlathesti,utayvlathti,Eventful,atayvlat,,stative-h,a_stem,a_present,False,False,False,1,1,2,2,2
1471,1537,he/she is throwing it,uteka,akwateka,uteko'i,utinvsv'i,tsatuka,utinvti,Eventful,at,,go-in,a_stem,a_present,False,False,False,1,1,1,1,1
1476,1542,he/she is having a birthday,utethiyiha,akwatethiyiha,utethiyisko'i,utethiyvhv'i,tsatethiya,utethiyhti,Eventful,atethiy,,ih-vh,a_stem,a_present,False,False,False,1,1,1,1,1
1478,1544,it’s hot,utilhehka,,utilhehko'i,utilhehkv'i,tsatilhehkesti,,Eventful,atilheh,,stative-k,a_stem,a_present,False,False,False,1,1,2,2,1
1478,1544,it’s hot,utilhehka,,utilhehko'i,utilhehkv'i,tsatilhehkesti,,Eventful,atilheh,,stative-k,a_stem,a_present,False,False,True,1,1,2,2,1
1478,1544,it’s hot,utilhehka,,utilhehko'i,utilhehkv'i,tsatilhehkesti,,Eventful,atilhehk,,stative,a_stem,a_present,False,False,False,1,1,1,2,1
1478,1544,it’s hot,utilhehka,,utilhehko'i,utilhehkv'i,tsatilhehkesti,,Eventful,atilhehk,,stative,a_stem,a_present,False,False,True,1,1,1,2,1
1478,1544,it’s hot,utilhehka,,utilhehko'i,utilhehkv'i,tsatilhehkesti,,Eventful,tilheh,,stative-k,cons_stem,a_present,False,False,False,1,1,2,2,1
1478,1544,it’s hot,utilhehka,,utilhehko'i,utilhehkv'i,tsatilhehkesti,,Eventful,tilheh,,stative-k,cons_stem,a_present,False,False,True,1,1,2,2,1
1478,1544,it’s hot,utilhehka,,utilhehko'i,utilhehkv'i,tsatilhehkesti,,Eventful,tilhehk,,stative,cons_stem,a_present,False,False,False,1,1,1,2,1
1478,1544,it’s hot,utilhehka,,utilhehko'i,utilhehkv'i,tsatilhehkesti,,Eventful,tilhehk,,stative,cons_stem,a_present,False,False,True,1,1,1,2,1
1479,1545,he/she has a fever,utilhehvska,akwatilhehvska,utilhehvsko'i,utilhehvskv'i,tsatilhehvhi,utilhehvsti,StativeNoImp,atilhehvs,,stative-k,a_stem,a_present,False,False,False,1,1,2,1,1
1479,1545,he/she has a fever,utilhehvska,akwatilhehvska,utilhehvsko'i,utilhehvskv'i,tsatilhehvhi,utilhehvsti,StativeNoImp,atilhehvsk,,stative,a_stem,a_present,False,False,False,1,1,1,1,1
1480,1546,he/she is in hiding,utiskalha,akwatiskalha,utiskalho'i,utiskalhv'i,tsatiskalhesti,utiskalhti,Eventful,atiskal,,stative-h,a_stem,a_present,False,False,False,1,1,2,2,2
1481,1547,he/she is getting well,utiwhska,akwatiwhska,utiwhsko'i,utiwhsv'i,tsatiwhi,utiwhisti,StativeNoImp,atiwhs,,stative-k,a_stem,a_present,False,False,False,1,1,1,1,1
1483,1549,there’s an opening,utlanvta,,utlanvto'i,utlanvtv'i,,,Eventful,atlanvt,,stative,a_stem,a_present,False,False,False,1,1,1,1,1
1483,1549,there’s an opening,utlanvta,,utlanvto'i,utlanvtv'i,,,Eventful,atlanvt,,stative,a_stem,a_present,False,False,True,1,1,1,1,1
1483,1549,there’s an opening,utlanvta,,utlanvto'i,utlanvtv'i,,,Eventful,tlanvt,,stative,cons_stem,a_present,False,False,False,1,1,1,1,1
1483,1549,there’s an opening,utlanvta,,utlanvto'i,utlanvtv'i,,,Eventful,tlanvt,,stative,cons_stem,a_present,False,False,True,1,1,1,1,1
1485,1551,he/she is disbelieving,utlasithv'eha,akwatlasithv'eha,utlasithv'eho'i,utlasithv'elv'i,tsatlasithvsi,utlasithv'ehti,Eventful,atlasithv',,apl,a_stem,a_present,False,False,False,1,1,1,1,1
1487,1553,he/she is taking revenge,utleka,akwatleka,utleko'i,utletsv'i,tsatleki,utle'isti,Eventful,atle,,become,a_stem,a_present,False,False,False,1,1,1,1,2
1489,1555,he/she is wearing an earring,utli'ata,akwatli'ata,utli'ato'i,utli'atv'i,tsatli'atesti,,Eventful,atli'at,,stative,a_stem,a_present,False,False,False,1,1,1,2,1
1505,1571,he/she is standing in liquid,utuha,akwatuha,utuso'i,utusv'i,tsatusesti,utuhti,Eventful,atu,,stative-s,a_stem,a_present,False,False,False,1,1,2,2,2
1507,1573,he/she wants it,utuliha,akwatuliha,utulisko'i,utulvhv'i,tsatula,utulhti,Eventful,atul,,ih-vh,a_stem,a_present,False,False,False,1,1,1,1,1
1508,1574,he/she is willing,utvnv'isti,akwatvnv'isti,utvnv'isto'i,utvnv'istv'i,tsatvnv'istesti,,Eventful,atvnv'ist,,stative,a_stem,i_present,False,False,False,1,1,1,2,1
1514,1580,he/she is becoming warm,ukanawoska,akikanawoska,ukanawosko'i,ukanawosv'i,tsakanawohi,ukanawohisti,Eventful,kanawo,,sk-s-hi-hihst,cons_stem,a_present,False,False,False,1,1,1,1,1
1523,1589,he/she is late,ukonhiyoka,akikonhiyoka,ukonhiyoko'i,ukonhiyotsv'i,tsakonhiyoki,ukonhiyosti,Eventful,konhiyo,,become,cons_stem,a_present,False,False,False,1,1,1,1,1
1524,1590,it’s decaying,ukoska,akikoska,ukosko'i,ukosv'i,tsakohi,ukohisti,Eventful,ko,,sk-s-hi-hihst,cons_stem,a_present,False,False,False,1,1,1,1,1
1530,1596,he/she has an object (refers to a solid object),uha,akiha,uho'i,uhv'i,tsahesti,,Eventful,h,,stative,cons_stem,a_present,False,False,False,1,1,1,2,1
1534,1600,he/she is having trouble breathing,uhawostiha,akihawostiha,uhawostisko'i,uhawosthanv'i,tsahawosta,uhawostohti,Eventful,hawost,,cause,cons_stem,a_present,False,False,False,1,1,1,1,1
1535,1601,there is dew,uhisatha,akihisatha,uhisatho'i,uhisathv'i,tsahisathesti,,Eventful,hisat,,stative-h,cons_stem,a_present,False,False,False,1,1,2,2,1
1535,1601,there is dew,uhisatha,akihisatha,uhisatho'i,uhisathv'i,tsahisathesti,,Eventful,hisath,,stative,cons_stem,a_present,False,False,False,1,1,1,2,1
1536,1602,he/she is lonesome,uhisohtaneha,akihisohtaneha,uhisohtaneho'i,uhisohtanelv'i,tsahisohtasi,uhisohtanehti,Eventful,hisohtan,,apl,cons_stem,a_present,False,False,False,1,1,1,1,1
1537,1603,it’s lonesome,uhisohti,,uhisohto'i,uhisohtv'i,,,Eventful,ahisoht,,stative,a_stem,i_present,False,False,False,1,1,1,1,1
1537,1603,it’s lonesome,uhisohti,,uhisohto'i,uhisohtv'i,,,Eventful,ahisoht,,stative,a_stem,i_present,False,False,True,1,1,1,1,1
1537,1603,it’s lonesome,uhisohti,,uhisohto'i,uhisohtv'i,,,Eventful,hisoht,,stative,cons_stem,i_present,False,False,False,1,1,1,1,1
1537,1603,it’s lonesome,uhisohti,,uhisohto'i,uhisohtv'i,,,Eventful,hisoht,,stative,cons_stem,i_present,False,False,True,1,1,1,1,1
1554,1620,he/she is in bed,unhiha,akwanhiha,unhiho'i,unhihv'i,tsanhihesti,,Eventful,anhi,,stative-h,a_stem,a_present,False,False,False,1,1,2,2,1
1554,1620,he/she is in bed,unhiha,akwanhiha,unhiho'i,unhihv'i,tsanhihesti,,Eventful,anhih,,stative,a_stem,a_present,False,False,False,1,1,1,2,1
1557,1623,he/she is wearing a shirt,unhuwa,akwanhuwa,unhuwo'i,unhuwv'i,tsanhuwesti,,Eventful,anhuw,,stative,a_stem,a_present,False,False,False,1,1,1,2,1
1569,1635,it is cold (refers to weather),uyhvtla,,uyhvtlo'i,uyhvtlv'i,,,Eventful,ayhvtl,,stative,a_stem,a_present,False,False,False,1,1,1,1,1
1569,1635,it is cold (refers to weather),uyhvtla,,uyhvtlo'i,uyhvtlv'i,,,Eventful,ayhvtl,,stative,a_stem,a_present,False,False,True,1,1,1,1,1
1569,1635,it is cold (refers to weather),uyhvtla,,uyhvtlo'i,uyhvtlv'i,,,Eventful,yhvtl,,stative,cons_stem,a_present,False,False,False,1,1,1,1,1
1569,1635,it is cold (refers to weather),uyhvtla,,uyhvtlo'i,uyhvtlv'i,,,Eventful,yhvtl,,stative,cons_stem,a_present,False,False,True,1,1,1,1,1
1569,1635,it is cold (refers to weather),uyhvtla,,uyhvtlo'i,uyhvtlv'i,,,Eventful,yhvtl,,stative,r_stem,a_present,False,False,False,1,1,1,1,1
1569,1635,it is cold (refers to weather),uyhvtla,,uyhvtlo'i,uyhvtlv'i,,,Eventful,yhvtl,,stative,r_stem,a_present,False,False,True,1,1,1,1,1
1576,1642,he/she is inside it,utsa'a,akwatsa'a,utsa'o'i,utsa'v'i,tsatsa'esti,,Eventful,ats,,stative-a',a_stem,a_present,False,False,False,1,1,2,2,1
1576,1642,he/she is inside it,utsa'a,akwatsa'a,utsa'o'i,utsa'v'i,tsatsa'esti,,Eventful,atsa',,stative,a_stem,a_present,False,False,False,1,1,1,2,1
1580,1646,he/she is grinning,utsetsti,akwatsetsti,utsetsto'i,utsetstv'i,hatsetsta,utsetstohti,StativeNoImp,atsetst,,stative,a_stem,i_present,False,False,False,1,1,1,1,1
1585,1651,it’s rattling,utsonatha,akwatsonatha,utsonatho'i,utsonathv'i,hatsonathvka,utsonathti,StativeNoImp,atsonat,,stative-h,a_stem,a_present,False,False,False,1,1,2,1,1
1585,1651,it’s rattling,utsonatha,akwatsonatha,utsonatho'i,utsonathv'i,hatsonathvka,utsonathti,StativeNoImp,atsonath,,stative,a_stem,a_present,False,False,False,1,1,1,1,1
1592,1658,it’s sticking out,ukhsatha,akwakhsatha,ukhsatho'i,ukhsathv'i,tsakhsathesti,ukhsathti,Eventful,akhsat,,stative-h,a_stem,a_present,False,False,False,1,1,2,2,2
1593,1659,he/she is watching him/her,ukhsesti,tsiyakasesti,ukhsesto'i,ukhsestv'i,hiyakasestesti,ukhsestohti,Eventful,akhsest,akasest,stative,a_stem,i_present,False,False,True,1,1,1,2,3
1593,1659,he/she is watching him/her,ukhsesti,tsiyakasesti,ukhsesto'i,ukhsestv'i,hiyakasestesti,ukhsestohti,Eventful,akhsest,akhasest,stative,a_stem,i_present,False,False,True,1,1,1,2,3
1597,1663,it’s foggy,ukhvhata,akikhvhata,ukhvhato'i,ukhvhatv'i,tsakhvhatesti,,Eventful,khvhat,,stative,cons_stem,a_present,False,False,False,1,1,1,2,1
1599,1665,he/she is not having luck at hunting,ukwholeka,akikwholeka,ukwholeko'i,ukwholvsv'i,tsakwholuka,ukwholvsti,Eventful,kwhol,,go,cons_stem,a_present,False,False,False,1,1,1,1,1
1602,1668,he/she is losing his/her way,ulenahiha,akwalenahiha,ulenahiho'i,ulenalhv'i,tsalenaka,ulenasti,Eventful,alena,,hih-lh,a_stem,a_present,False,False,False,1,1,1,1,1
1604,1670,he/she is making a mistake,ulitastiha,akilitastiha,ulitastisko'i,ulitasthanv'i,tsalitasta,ulitastohti,Eventful,litast,,cause,cons_stem,a_present,False,False,False,1,1,1,1,1
1604,1670,he/she is making a mistake,ulitastiha,akilitastiha,ulitastisko'i,ulitasthanv'i,tsalitasta,ulitastohti,Eventful,litast,,cause,r_stem,a_present,False,False,False,1,1,1,1,1
1612,1678,he/she is whining,uliyetiha,akiliyetiha,uliyetisko'i,uliyethanv'i,tsaliyeta,uliyetohti,Eventful,liyet,,cause,cons_stem,a_present,False,False,False,1,1,1,1,1
1612,1678,he/she is whining,uliyetiha,akiliyetiha,uliyetisko'i,uliyethanv'i,tsaliyeta,uliyetohti,Eventful,liyet,,cause,r_stem,a_present,False,False,False,1,1,1,1,1
1613,1679,he/she is wearing a ring,uliyesusthka,akwaliyesusthka,uliyesusthko'i,uliyesusthkv'i,tsaliyesusthkesti,,Eventful,aliyesusth,,stative-k,a_stem,a_present,False,False,False,1,1,2,2,1
1613,1679,he/she is wearing a ring,uliyesusthka,akwaliyesusthka,uliyesusthko'i,uliyesusthkv'i,tsaliyesusthkesti,,Eventful,aliyesusthk,,stative,a_stem,a_present,False,False,False,1,1,1,2,1
1614,1680,it’s cloudy,ulokila,,ulokilo'i,ulokilv'i,,,Eventful,alokil,,stative,a_stem,a_present,False,False,False,1,1,1,1,1
1614,1680,it’s cloudy,ulokila,,ulokilo'i,ulokilv'i,,,Eventful,alokil,,stative,a_stem,a_present,False,False,True,1,1,1,1,1
1614,1680,it’s cloudy,ulokila,,ulokilo'i,ulokilv'i,,,Eventful,lokil,,stative,cons_stem,a_present,False,False,False,1,1,1,1,1
1614,1680,it’s cloudy,ulokila,,ulokilo'i,ulokilv'i,,,Eventful,lokil,,stative,cons_stem,a_present,False,False,True,1,1,1,1,1
1614,1680,it’s cloudy,ulokila,,ulokilo'i,ulokilv'i,,,Eventful,lokil,,stative,r_stem,a_present,False,False,False,1,1,1,1,1
1614,1680,it’s cloudy,ulokila,,ulokilo'i,ulokilv'i,,,Eventful,lokil,,stative,r_stem,a_present,False,False,True,1,1,1,1,1
1616,1682,it’s happening to him,ulhstanheha,akwalhstanheha,ulhstanheho'i,ulhstanhelv'i,tsalhstasi,ulhstanhehti,Eventful,alhstanh,,apl,a_stem,a_present,False,False,False,1,1,1,2,1
1618,1684,he/she is wearing a cap,ulhstula,akwalhstula,ulhstulo'i,ulhstulv'i,tsalhstulesti,,Eventful,alhstul,,stative,a_stem,a_present,False,False,False,1,1,1,2,1
1621,1687,he/she is sticking his/her head out,ulhskwaluta,akwalhskwaluta,ulhskwaluto'i,ulhskwalutv'i,tsalhskwalutesti,,Eventful,alhskwalut,,stative,a_stem,a_present,False,False,False,1,1,1,2,1
1622,1688,he/she is wearing a hat,ulhskwethuhka,akwalhskwethuhka,ulhskwethuhko'i,ulhskwethuhkv'i,tsalhskwethuhkesti,,Eventful,alhskwethuh,,stative-k,a_stem,a_present,False,False,False,1,1,2,2,1
1622,1688,he/she is wearing a hat,ulhskwethuhka,akwalhskwethuhka,ulhskwethuhko'i,ulhskwethuhkv'i,tsalhskwethuhkesti,,Eventful,alhskwethuhk,,stative,a_stem,a_present,False,False,False,1,1,1,2,1
1623,1689,it’s dark,ulhsihka,,ulhsihko'i,ulhsihkv'i,tsalhsihkesti,,Eventful,alhsih,,stative-k,a_stem,a_present,False,False,False,1,1,2,2,1
1623,1689,it’s dark,ulhsihka,,ulhsihko'i,ulhsihkv'i,tsalhsihkesti,,Eventful,alhsih,,stative-k,a_stem,a_present,False,False,True,1,1,2,2,1
1623,1689,it’s dark,ulhsihka,,ulhsihko'i,ulhsihkv'i,tsalhsihkesti,,Eventful,alhsihk,,stative,a_stem,a_present,False,False,False,1,1,1,2,1
1623,1689,it’s dark,ulhsihka,,ulhsihko'i,ulhsihkv'i,tsalhsihkesti,,Eventful,alhsihk,,stative,a_stem,a_present,False,False,True,1,1,1,2,1
1623,1689,it’s dark,ulhsihka,,ulhsihko'i,ulhsihkv'i,tsalhsihkesti,,Eventful,lhsih,,stative-k,cons_stem,a_present,False,False,False,1,1,2,2,1
1623,1689,it’s dark,ulhsihka,,ulhsihko'i,ulhsihkv'i,tsalhsihkesti,,Eventful,lhsih,,stative-k,cons_stem,a_present,False,False,True,1,1,2,2,1
1623,1689,it’s dark,ulhsihka,,ulhsihko'i,ulhsihkv'i,tsalhsihkesti,,Eventful,lhsih,,stative-k,r_stem,a_present,False,False,False,1,1,2,2,1
1623,1689,it’s dark,ulhsihka,,ulhsihko'i,ulhsihkv'i,tsalhsihkesti,,Eventful,lhsih,,stative-k,r_stem,a_present,False,False,True,1,1,2,2,1
1623,1689,it’s dark,ulhsihka,,ulhsihko'i,ulhsihkv'i,tsalhsihkesti,,Eventful,lhsihk,,stative,cons_stem,a_present,False,False,False,1,1,1,2,1
1623,1689,it’s dark,ulhsihka,,ulhsihko'i,ulhsihkv'i,tsalhsihkesti,,Eventful,lhsihk,,stative,cons_stem,a_present,False,False,True,1,1,1,2,1
1623,1689,it’s dark,ulhsihka,,ulhsihko'i,ulhsihkv'i,tsalhsihkesti,,Eventful,lhsihk,,stative,r_stem,a_present,False,False,False,1,1,1,2,1
1623,1689,it’s dark,ulhsihka,,ulhsihko'i,ulhsihkv'i,tsalhsihkesti,,Eventful,lhsihk,,stative,r_stem,a_present,False,False,True,1,1,1,2,1
1627,1693,he/she likes him/her,ulvkwhti,tsilvkwoti,ulvkwhto'i,ulvkwhtv'i,hilvkwota,ulvkwhtohti,StativeNoImp,lvkwht,lvkwhot,stative,cons_stem,i_present,False,False,True,1,1,1,1,1
1627,1693,he/she likes him/her,ulvkwhti,tsilvkwoti,ulvkwhto'i,ulvkwhtv'i,hilvkwota,ulvkwhtohti,StativeNoImp,lvkwht,lvkwhot,stative,r_stem,i_present,False,False,True,1,1,1,1,1
1627,1693,he/she likes him/her,ulvkwhti,tsilvkwoti,ulvkwhto'i,ulvkwhtv'i,hilvkwota,ulvkwhtohti,StativeNoImp,lvkwht,lvkwot,stative,cons_stem,i_present,False,False,True,1,1,1,1,1
1627,1693,he/she likes him/her,ulvkwhti,tsilvkwoti,ulvkwhto'i,ulvkwhtv'i,hilvkwota,ulvkwhtohti,StativeNoImp,lvkwht,lvkwot,stative,r_stem,i_present,False,False,True,1,1,1,1,1
1629,1695,he/she has an object (refers to a flexible object),una'a,akina'a,una'o'i,una'v'i,tsana'esti,,Eventful,n,,stative-a',cons_stem,a_present,False,False,False,1,1,2,2,1
1629,1695,he/she has an object (refers to a flexible object),una'a,akina'a,una'o'i,una'v'i,tsana'esti,,Eventful,n,,stative-a',r_stem,a_present,False,False,False,1,1,2,2,1
1629,1695,he/she has an object (refers to a flexible object),una'a,akina'a,una'o'i,una'v'i,tsana'esti,,Eventful,na',,stative,cons_stem,a_present,False,False,False,1,1,1,2,1
1629,1695,he/she has an object (refers to a flexible object),una'a,akina'a,una'o'i,una'v'i,tsana'esti,,Eventful,na',,stative,r_stem,a_present,False,False,False,1,1,1,2,1
1632,1698,they are together,unalikoha,okalikoha,unalikoso'i,unalikosv'i,itsalikosesti,,Eventful,aliko,,stative-s,a_stem,a_present,False,True,False,1,1,2,2,1
1632,1698,they are together,unalikoha,okalikoha,unalikoso'i,unalikosv'i,itsalikosesti,,Eventful,aliko,,stative-s,vowel_stem,a_present,False,True,False,1,1,2,2,1
1639,1705,he/she is being mean,unekutsa,akinekutsa,unekutso'i,unekutsv'i,tsanekutsesti,,Eventful,nekuts,,stative,cons_stem,a_present,False,False,False,1,1,1,2,1
1639,1705,he/she is being mean,unekutsa,akinekutsa,unekutso'i,unekutsv'i,tsanekutsesti,,Eventful,nekuts,,stative,r_stem,a_present,False,False,False,1,1,1,2,1
1642,1708,he/she has a liquid,uneha,akineha,uneho'i,unehv'i,tsanehesti,unehti,Eventful,ne,,stative-h,cons_stem,a_present,False,False,False,1,1,2,2,2
1642,1708,he/she has a liquid,uneha,akineha,uneho'i,unehv'i,tsanehesti,unehti,Eventful,ne,,stative-h,r_stem,a_present,False,False,False,1,1,2,2,2
1646,1712,he/she knows it,unhtha,akwanhtha,unhtho'i,unhthv'i,tsanhthesti,,Eventful,anht,,stative-h,a_stem,a_present,False,False,False,1,1,2,2,1
1646,1712,he/she knows it,unhtha,akwanhtha,unhtho'i,unhthv'i,tsanhthesti,,Eventful,anhth,,stative,a_stem,a_present,False,False,False,1,1,1,2,1
1677,1743,he/she is wearing pants,usula,akwasula,usulo'i,usulv'i,tsasulesti,,Eventful,asul,,stative,a_stem,a_present,False,False,False,1,1,1,2,1
1693,1759,he/she is listening to him/her,uthvtasti,tsiyathvtasti,uthvtasto'i,uthvtastv'i,hiyathvtastesti,uthvtastohti,Eventful,athvtast,athvtast,stative,a_stem,i_present,False,False,True,1,1,1,2,3
1698,1764,he/she is forgetting it,uwakhewhska,akwvkhewhska,uwakhewhsko'i,uwakhewhsv'i,witsvkhewa,uwakhewhisti,StativeNoImp,vkhewhs,,stative-k,v_stem,a_present,False,False,False,1,1,1,1,1
1704,1770,he/she is in a hurry,uwanvka,akwvnvka,uwanvko'i,uwanvkv'i,tsvnvki,uwanvsti,StativeNoImp,vnv,,stative-k,v_stem,a_present,False,False,False,1,1,2,1,1
1704,1770,he/she is in a hurry,uwanvka,akwvnvka,uwanvko'i,uwanvkv'i,tsvnvki,uwanvsti,StativeNoImp,vnvk,,stative,v_stem,a_present,False,False,False,1,1,1,1,1
1709,1775,he/she has an object (refers to a long object),uwaya,akwvya,uwayo'i,uwayv'i,tsvyesti,,Eventful,vy,,stative,v_stem,a_present,False,False,False,1,1,1,2,1
1710,1776,he/she is aching,uwehistaneha,akwehistaneha,uwehistaneho'i,uwehistanelv'i,tsehistasi,uwehistanehti,Eventful,ehistan,,apl,e_stem,a_present,False,False,False,1,1,1,1,1
1710,1776,he/she is aching,uwehistaneha,akwehistaneha,uwehistaneho'i,uwehistanelv'i,tsehistasi,uwehistanehti,Eventful,ehistan,,apl,vowel_stem,a_present,False,False,False,1,1,1,1,1
1729,1795,he/she is confident,uwohiyuha,akwohiyuha,uwohiyuso'i,uwohiyusv'i,tsohiyusesti,,Eventful,ohiyu,,stative-s,vowel_stem,a_present,False,False,False,1,1,2,2,1
1730,1796,he/she is sitting,uwolha,akwolha,uwolho'i,uwolhv'i,tsolhesti,,Eventful,ol,,stative-h,vowel_stem,a_present,False,False,False,1,1,2,2,1
1730,1796,he/she is sitting,uwolha,akwolha,uwolho'i,uwolhv'i,tsolhesti,,Eventful,olh,,stative,vowel_stem,a_present,False,False,False,1,1,1,2,1
1739,1805,he/she is laughing,uyetska,akiyetska,uyetsko'i,uyetsv'i,tsayetsa,uyetsti,StativeNoImp,yets,,stative-k,cons_stem,a_present,False,False,False,1,1,1,1,1
1739,1805,he/she is laughing,uyetska,akiyetska,uyetsko'i,uyetsv'i,tsayetsa,uyetsti,StativeNoImp,yets,,stative-k,r_stem,a_present,False,False,False,1,1,1,1,1
1741,1807,he/she is losing it,uyohuseha,akiyohuseha,uyohuseho'i,uyohuselv'i,tsayohusi,uyohusehti,Eventful,yohus,,apl,cons_stem,a_present,False,False,False,1,1,1,1,1
1741,1807,he/she is losing it,uyohuseha,akiyohuseha,uyohuseho'i,uyohuselv'i,tsayohusi,uyohusehti,Eventful,yohus,,apl,r_stem,a_present,False,False,False,1,1,1,1,1
1754,1823,he/she is sending on object (refers to a long object),wati'a,witsiti'a,watisko'i,wutv'i,whita,wutisti,Eventful,t,t,i-a-i,cons_stem,a_present,True,False,False,1,1,1,1,1
1754,1823,he/she is sending on object (refers to a long object),wati'a,witsiti'a,watisko'i,wutv'i,whita,wutisti,Eventful,t,t,i-a-i,cons_stem,a_present,True,False,True,1,1,1,1,1
1774,1845,he/she is sending it,wikakhahvska,witsiyakhahvska,wikakhahvsko'i,wuwakhanv'i,whiyakhahvka,wuwakhohti,Eventful,akha,akha,hvsk-n,vowel_stem,a_present,True,False,True,1,1,1,1,1
1775,1846,he/she is sending it (refers to something liquid),wikanehvska,witsine'vska,wikanehvsko'i,wunenhv'i,whinehvka,wunehti,Eventful,ne,ne,hvsk-nh,r_stem,a_present,True,False,False,1,1,1,1,1
1775,1846,he/she is sending it (refers to something liquid),wikanehvska,witsine'vska,wikanehvsko'i,wunenhv'i,whinehvka,wunehti,Eventful,ne,ne,hvsk-nh,r_stem,a_present,True,False,True,1,1,1,1,1
1776,1847,he/she is sending it (refers to a flexible object),wikanv'vska,witsinv'vska,wikanv'vsko'i,wunvnv'i,whinv'vka,wunvti,Eventful,n,n,vsk-long,r_stem,a_present,True,False,False,1,1,1,2,1
1776,1847,he/she is sending it (refers to a flexible object),wikanv'vska,witsinv'vska,wikanv'vsko'i,wunvnv'i,whinv'vka,wunvti,Eventful,n,n,vsk-long,r_stem,a_present,True,False,True,1,1,1,2,1
1776,1847,he/she is sending it (refers to a flexible object),wikanv'vska,witsinv'vska,wikanv'vsko'i,wunvnv'i,whinv'vka,wunvti,Eventful,nv,nv,vsk-post-v,r_stem,a_present,True,False,False,1,1,1,1,1
1776,1847,he/she is sending it (refers to a flexible object),wikanv'vska,witsinv'vska,wikanv'vsko'i,wunvnv'i,whinv'vka,wunvti,Eventful,nv,nv,vsk-post-v,r_stem,a_present,True,False,True,1,1,1,1,1
1778,1849,he/she is going out of sight,wutelika,wakwatelika,wuteliko'i,wutelitsv'i,witsateliki,wutelisti,Eventful,ateli,,become,a_stem,a_present,False,False,False,1,1,1,1,1
